品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量
数据不吹牛,35045948422,2019/1/26 3:58,交易成功,133,0,广东省,广州市,1
数据不吹牛,esibyl4er,2019/1/26 3:58,交易成功,206,0,上海,上海市,1
数据不吹牛,hbananai,2019/1/26 4:00,交易成功,79,0,广东省,广州市,1
数据不吹牛,upityy,2019/1/26 4:00,交易成功,32,0,上海,上海市,1
数据不吹牛,hrabie,2019/1/26 4:02,交易成功,63,0,江苏省,南通市,1
数据不吹牛,2gua2,2019/1/26 4:10,交易成功,252,0,广东省,深圳市,1
数据不吹牛,nwig,2019/1/26 4:12,交易成功,165,0,上海,上海市,2
数据不吹牛,nskykangbigbg,2019/1/26 4:13,交易成功,72,0,四川省,德阳市,1
数据不吹牛,墨纳冷,2019/1/26 4:13,交易成功,63,0,浙江省,杭州市,1
数据不吹牛,1weiwei198611,2019/1/26 4:14,交易成功,63,0,上海,上海市,1
数据不吹牛,7t_1504521902871_7,2019/1/26 4:20,交易成功,203,0,陕西省,西安市,1
数据不吹牛,1小盲肠22,2019/1/26 4:28,交易成功,213,0,上海,上海市,1
数据不吹牛,1leonaking01,2019/1/26 4:32,交易成功,65,0,上海,上海市,1
数据不吹牛,苑fionaron佳,2019/1/26 4:38,交易成功,75,0,浙江省,湖州市,1
数据不吹牛,1tb6040702_21,2019/1/26 4:40,交易成功,34,0,上海,上海市,1
数据不吹牛,蹁落跹,2019/1/26 4:44,交易成功,229,0,四川省,成都市,2
数据不吹牛,ualegriati,2019/1/26 4:49,付款以后用户退款成功，交易自动关闭,217,0,上海,上海市,1
数据不吹牛,桃盛开儿,2019/1/26 5:03,交易成功,65,0,吉林省,长春市,5
数据不吹牛,5妖瑾7,2019/1/26 5:20,交易成功,30,0,贵州省,铜仁市,2
数据不吹牛,1ilovemyfamily19,2019/1/26 5:22,交易成功,113,0,北京,北京市,1
数据不吹牛,0loying0,2019/1/26 5:27,交易成功,67,0,浙江省,台州市,1
数据不吹牛,青山顶上菜,2019/1/26 5:32,交易成功,99,0,上海,上海市,1
数据不吹牛,同西ra卓学,2019/1/26 5:38,交易成功,63,0,北京,北京市,1
数据不吹牛,2fiofio5,2019/1/26 5:44,交易成功,79,0,上海,上海市,1
数据不吹牛,8tb80091368,2019/1/26 5:48,交易成功,246,0,浙江省,杭州市,1
数据不吹牛,itianyonge,2019/1/26 5:51,交易成功,74,0,北京,北京市,1
数据不吹牛,牛你好牛,2019/1/26 5:54,交易成功,38,0,上海,上海市,3
数据不吹牛,5alienwar2,2019/1/26 6:06,交易成功,94,0,广东省,深圳市,3
数据不吹牛,avanes雨,2019/1/26 6:07,交易成功,220,0,安徽省,合肥市,1
数据不吹牛,esoson,2019/1/26 6:13,交易成功,43,0,福建省,漳州市,2
数据不吹牛,克有点喜欢夏了,2019/1/26 6:14,交易成功,66,0,重庆,重庆市,1
数据不吹牛,姑派哒凉,2019/1/26 6:18,交易成功,63,0,四川省,成都市,1
数据不吹牛,2sonic3,2019/1/26 6:24,交易成功,45,0,陕西省,西安市,3
数据不吹牛,丢徐丢,2019/1/26 6:34,交易成功,168,0,湖北省,武汉市,1
数据不吹牛,莳雨,2019/1/26 6:38,交易成功,79,0,北京,北京市,1
数据不吹牛,四薇殿,2019/1/26 6:42,交易成功,201,0,江苏省,南京市,1
数据不吹牛,lxzf_y,2019/1/26 6:47,交易成功,207,0,山东省,临沂市,1
数据不吹牛,贝winnie1,2019/1/26 6:49,交易成功,63,0,黑龙江省,佳木斯市,1
数据不吹牛,骤g风,2019/1/26 6:58,交易成功,82,0,湖北省,咸宁市,1
数据不吹牛,0aliceli_09,2019/1/26 7:04,交易成功,87,0,天津,天津市,1
数据不吹牛,瓜大嘿,2019/1/26 7:04,交易成功,258,0,辽宁省,沈阳市,1
数据不吹牛,m雪球w,2019/1/26 7:06,交易成功,50,0,湖北省,武汉市,4
数据不吹牛,lqea轩,2019/1/26 7:06,交易成功,190,0,广东省,广州市,1
数据不吹牛,0lilyqi13,2019/1/26 7:12,交易成功,207,0,辽宁省,大连市,2
数据不吹牛,狂怪物猎刃,2019/1/26 7:17,交易成功,74,0,浙江省,绍兴市,1
数据不吹牛,blgb,2019/1/26 7:17,交易成功,105,0,福建省,福州市,1
数据不吹牛,毒深红针,2019/1/26 7:34,交易成功,87,0,辽宁省,大连市,1
数据不吹牛,mwft,2019/1/26 7:35,交易成功,72,0,北京,北京市,1
数据不吹牛,q虎妞m,2019/1/26 7:38,交易成功,69,0,江苏省,常州市,1
数据不吹牛,1毛毛细1,2019/1/26 7:39,交易成功,64,0,江苏省,无锡市,1
数据不吹牛,o阿雯酱n,2019/1/26 7:55,交易成功,72,0,重庆,重庆市,1
数据不吹牛,女撩王,2019/1/26 8:10,交易成功,203,0,辽宁省,沈阳市,1
数据不吹牛,3牛牛牛牛牛1344,2019/1/26 8:13,交易成功,194,0,山东省,烟台市,1
数据不吹牛,吃懒人还是有哒,2019/1/26 8:14,交易成功,83,0,上海,上海市,1
数据不吹牛,urainy_6,2019/1/26 8:15,交易成功,39,0,上海,上海市,3
数据不吹牛,毛踢踏踢踏驴,2019/1/26 8:24,交易成功,65,0,辽宁省,沈阳市,1
数据不吹牛,8jasta8,2019/1/26 8:25,交易成功,121,0,上海,上海市,1
数据不吹牛,8liya6,2019/1/26 8:32,交易成功,65,0,上海,上海市,2
数据不吹牛,不回忆掉,2019/1/26 8:32,交易成功,185,0,重庆,重庆市,1
数据不吹牛,8surgeon7,2019/1/26 8:44,交易成功,189,0,天津,天津市,1
数据不吹牛,胖一只吃不饱胖,2019/1/26 8:48,交易成功,168,0,浙江省,宁波市,1
数据不吹牛,豆啦啦啦皮,2019/1/26 8:49,交易成功,117,0,浙江省,杭州市,1
数据不吹牛,3刘li8,2019/1/26 8:50,交易成功,151,0,广东省,广州市,1
数据不吹牛,猫z,2019/1/26 8:51,交易成功,74,0,北京,北京市,1
数据不吹牛,雾白,2019/1/26 8:52,交易成功,46,0,江苏省,苏州市,2
数据不吹牛,雨cc,2019/1/26 8:56,交易成功,31,0,北京,北京市,1
数据不吹牛,njyqairg,2019/1/26 8:57,交易成功,82,0,上海,上海市,1
数据不吹牛,o超级sheepg,2019/1/26 8:58,交易成功,128,0,湖南省,株洲市,2
数据不吹牛,1tb_19624,2019/1/26 9:02,交易成功,149,0,上海,上海市,1
数据不吹牛,5chenqun8317,2019/1/26 9:08,交易成功,191,0,四川省,成都市,1
数据不吹牛,oeuniceyelw,2019/1/26 9:27,交易成功,72,0,广东省,佛山市,1
数据不吹牛,y糖糖糖03c,2019/1/26 9:29,交易成功,251,0,广东省,深圳市,2
数据不吹牛,1cinybob3,2019/1/26 9:30,交易成功,79,0,黑龙江省,哈尔滨市,1
数据不吹牛,朵个朵,2019/1/26 9:32,交易成功,100,0,上海,上海市,4
数据不吹牛,2tb7606752,2019/1/26 9:33,交易成功,64,0,浙江省,杭州市,1
数据不吹牛,nyuxu陆,2019/1/26 9:37,交易成功,87,0,上海,上海市,1
数据不吹牛,3tb179812,2019/1/26 9:50,交易成功,218,6,江苏省,南通市,1
数据不吹牛,nkar王,2019/1/26 9:54,交易成功,145,6,上海,上海市,1
数据不吹牛,0小蜜糖儿_29,2019/1/26 9:56,交易成功,124,0,江苏省,盐城市,2
数据不吹牛,e焦糖magg朵,2019/1/26 9:58,交易成功,34,0,上海,上海市,1
数据不吹牛,osonyn,2019/1/26 10:27,交易成功,142,0,福建省,泉州市,1
数据不吹牛,顽吃土强,2019/1/26 10:28,交易成功,34,0,浙江省,金华市,1
数据不吹牛,ylemonyi,2019/1/26 10:29,交易成功,221,0,安徽省,蚌埠市,1
数据不吹牛,8小4,2019/1/26 10:33,交易成功,97,0,山东省,青岛市,2
数据不吹牛,6风轻眠36,2019/1/26 10:47,交易成功,193,0,湖南省,长沙市,1
数据不吹牛,3杨丽萍79,2019/1/26 10:57,交易成功,180,0,安徽省,蚌埠市,1
数据不吹牛,ahayesbaoo,2019/1/26 11:00,交易成功,218,0,上海,上海市,1
数据不吹牛,7讨厌等7,2019/1/26 11:02,交易成功,74,0,广东省,深圳市,1
数据不吹牛,1shirley6,2019/1/26 11:12,交易成功,230,0,上海,上海市,2
数据不吹牛,转sol角,2019/1/26 11:17,交易成功,49,0,浙江省,宁波市,2
数据不吹牛,0iris34,2019/1/26 11:17,交易成功,31,0,上海,上海市,1
数据不吹牛,egoasr,2019/1/26 11:22,交易成功,84,0,北京,北京市,1
数据不吹牛,小heart琦,2019/1/26 11:29,交易成功,63,0,山东省,济南市,1
数据不吹牛,melain_q,2019/1/26 11:40,交易成功,63,0,上海,上海市,1
数据不吹牛,烟7,2019/1/26 11:50,交易成功,197,0,河南省,商丘市,2
数据不吹牛,雯雯子v仔,2019/1/26 11:53,交易成功,57,0,江苏省,南京市,4
数据不吹牛,8mhf76,2019/1/26 11:57,交易成功,63,0,上海,上海市,1
数据不吹牛,1tb2767833_21,2019/1/26 12:05,交易成功,51,0,上海,上海市,2
数据不吹牛,1李马25,2019/1/26 12:06,交易成功,128,8,福建省,厦门市,1
数据不吹牛,5tb_91721,2019/1/26 12:13,交易成功,189,0,福建省,福州市,1
数据不吹牛,5wangjie110,2019/1/26 12:13,交易成功,104,0,浙江省,杭州市,1
数据不吹牛,0bigtao28,2019/1/26 12:17,交易成功,136,0,北京,北京市,2
数据不吹牛,nlifeinwe,2019/1/26 12:18,交易成功,85,0,上海,上海市,3
数据不吹牛,1踏汀胡恒peihua11,2019/1/26 12:20,交易成功,39,0,上海,上海市,2
数据不吹牛,0chenxinyue_7,2019/1/26 12:20,交易成功,67,0,上海,上海市,1
数据不吹牛,2yanyan9,2019/1/26 12:23,交易成功,92,0,广东省,深圳市,4
数据不吹牛,1bjl12,2019/1/26 12:31,付款以后用户退款成功，交易自动关闭,87,0,甘肃省,武威市,1
数据不吹牛,0txymm0,2019/1/26 12:37,交易成功,82,0,上海,上海市,1
数据不吹牛,可辛儿,2019/1/26 12:48,交易成功,128,0,广东省,佛山市,1
数据不吹牛,8yaya_008,2019/1/26 12:49,交易成功,87,0,上海,上海市,1
数据不吹牛,cwxytry,2019/1/26 12:52,交易成功,119,0,广东省,深圳市,3
数据不吹牛,1tb3662289_21,2019/1/26 12:57,交易成功,50,0,广东省,汕头市,2
数据不吹牛,a曼珠沙华vivn,2019/1/26 13:01,交易成功,186,0,山东省,青岛市,1
数据不吹牛,鲍鲍,2019/1/26 13:02,交易成功,76,0,广东省,深圳市,2
数据不吹牛,月风影,2019/1/26 13:11,交易成功,166,0,上海,上海市,2
数据不吹牛,jytq,2019/1/26 13:17,交易成功,232,0,山东省,烟台市,1
数据不吹牛,牙牙牙牙,2019/1/26 13:19,交易成功,82,0,北京,北京市,1
数据不吹牛,2sherrycheng12,2019/1/26 13:20,交易成功,82,0,广东省,深圳市,1
数据不吹牛,2qq8415891,2019/1/26 13:24,交易成功,264,0,上海,上海市,2
数据不吹牛,美知满,2019/1/26 13:27,交易成功,264,0,广西壮族自治区,南宁市,1
数据不吹牛,lprga,2019/1/26 13:32,交易成功,72,0,广东省,广州市,1
数据不吹牛,澈姐,2019/1/26 13:37,交易成功,30,0,安徽省,芜湖市,2
数据不吹牛,神造话,2019/1/26 13:39,交易成功,72,0,上海,上海市,1
数据不吹牛,5t_1486814875174_05,2019/1/26 13:44,交易成功,147,0,上海,上海市,1
数据不吹牛,3xiejing0,2019/1/26 13:47,交易成功,204,0,新疆维吾尔自治区,哈密市,2
数据不吹牛,野飞翔的花,2019/1/26 13:54,交易成功,117,0,新疆维吾尔自治区,乌鲁木齐市,2
数据不吹牛,5果冻布7,2019/1/26 13:57,交易成功,41,0,海南省,海口市,2
数据不吹牛,8raikkonen17,2019/1/26 14:03,交易成功,31,0,上海,上海市,1
数据不吹牛,8amy198188,2019/1/26 14:08,交易成功,31,0,陕西省,西安市,1
数据不吹牛,3tb866371,2019/1/26 14:12,交易成功,34,0,甘肃省,兰州市,2
数据不吹牛,6vinc9,2019/1/26 14:18,交易成功,264,0,广东省,汕头市,1
数据不吹牛,slichica,2019/1/26 14:23,交易成功,135,0,广东省,广州市,2
数据不吹牛,侯l洛,2019/1/26 14:32,交易成功,202,0,贵州省,遵义市,1
数据不吹牛,沙丰富发,2019/1/26 14:40,交易成功,72,0,广东省,深圳市,1
数据不吹牛,xzhangziton2,2019/1/26 14:57,交易成功,159,0,广东省,深圳市,1
数据不吹牛,i395255875jiaa,2019/1/26 15:19,交易成功,198,0,辽宁省,鞍山市,1
数据不吹牛,6ccjjy6,2019/1/26 15:21,交易成功,181,0,浙江省,嘉兴市,3
数据不吹牛,伊一只之,2019/1/26 15:22,交易成功,217,0,吉林省,延边朝鲜族自治州,1
数据不吹牛,小w酱司,2019/1/26 15:24,交易成功,84,0,广东省,广州市,1
数据不吹牛,_stephani宁,2019/1/26 15:38,交易成功,65,0,辽宁省,沈阳市,2
数据不吹牛,xliuqianreu,2019/1/26 15:41,交易成功,260,0,北京,北京市,2
数据不吹牛,9chs05,2019/1/26 15:45,交易成功,49,0,福建省,三明市,2
数据不吹牛,fclovele,2019/1/26 15:49,交易成功,82,0,广东省,广州市,1
数据不吹牛,hwujiafengaii,2019/1/26 15:52,交易成功,37,0,江苏省,苏州市,2
数据不吹牛,4asl2,2019/1/26 15:59,交易成功,84,0,福建省,泉州市,1
数据不吹牛,eouyangrenj7,2019/1/26 16:03,交易成功,246,0,湖南省,株洲市,1
数据不吹牛,ixiaob哈,2019/1/26 16:09,交易成功,150,0,福建省,厦门市,1
数据不吹牛,如残画,2019/1/26 16:10,交易成功,152,0,辽宁省,大连市,1
数据不吹牛,2wxy0315,2019/1/26 16:11,交易成功,154,0,重庆,重庆市,1
数据不吹牛,的肉是肉妮,2019/1/26 16:13,交易成功,63,0,上海,上海市,1
数据不吹牛,鱼笑鱼,2019/1/26 16:14,交易成功,141,0,山东省,青岛市,2
数据不吹牛,风雨景,2019/1/26 16:19,交易成功,225,0,湖北省,武汉市,2
数据不吹牛,npomianyg,2019/1/26 16:25,交易成功,212,0,山东省,日照市,1
数据不吹牛,之林,2019/1/26 16:36,交易成功,45,0,河北省,沧州市,2
数据不吹牛,bgeckh,2019/1/26 16:40,交易成功,242,0,福建省,厦门市,1
数据不吹牛,itinac,2019/1/26 16:41,交易成功,193,6,上海,上海市,1
数据不吹牛,c沐小雅x,2019/1/26 16:45,交易成功,65,0,福建省,福州市,2
数据不吹牛,iicn,2019/1/26 16:46,交易成功,65,0,湖北省,咸宁市,5
数据不吹牛,0shirley小白63,2019/1/26 16:49,交易成功,234,0,上海,上海市,1
数据不吹牛,l汪莉娟j,2019/1/26 16:52,交易成功,219,0,江苏省,苏州市,1
数据不吹牛,8可可8,2019/1/26 16:58,交易成功,30,0,江西省,南昌市,1
数据不吹牛,妖如何一孽,2019/1/26 17:02,交易成功,72,0,广东省,深圳市,1
数据不吹牛,iwlbon,2019/1/26 17:03,交易成功,89,0,上海,上海市,1
数据不吹牛,5wy8519,2019/1/26 17:04,交易成功,34,0,辽宁省,锦州市,1
数据不吹牛,ebaibaijiai,2019/1/26 17:11,交易成功,105,0,上海,上海市,1
数据不吹牛,懒抄完作业觉,2019/1/26 17:31,交易成功,72,0,上海,上海市,1
数据不吹牛,g周嘎z,2019/1/26 17:32,交易成功,235,0,广东省,广州市,1
数据不吹牛,琬仪,2019/1/26 17:34,交易成功,73,0,上海,上海市,2
数据不吹牛,gazhop,2019/1/26 17:38,交易成功,46,0,上海,上海市,2
数据不吹牛,燕craz燕,2019/1/26 17:40,交易成功,106,0,上海,上海市,1
数据不吹牛,2樱花芝2,2019/1/26 17:59,交易成功,149,0,上海,上海市,1
数据不吹牛,0陈雨鑫27,2019/1/26 18:04,交易成功,72,0,浙江省,台州市,1
数据不吹牛,2yanzi121,2019/1/26 18:08,交易成功,60,0,广东省,深圳市,4
数据不吹牛,麦阿麦,2019/1/26 18:08,交易成功,65,0,浙江省,温州市,1
数据不吹牛,4紫罗兰3822351,2019/1/26 18:08,交易成功,231,0,辽宁省,大连市,1
数据不吹牛,悠早乙里,2019/1/26 18:15,交易成功,34,0,福建省,厦门市,1
数据不吹牛,0wangjing14,2019/1/26 18:19,交易成功,151,0,北京,北京市,1
数据不吹牛,fcomis,2019/1/26 18:27,交易成功,211,0,北京,北京市,2
数据不吹牛,0adachen9,2019/1/26 18:27,交易成功,111,0,福建省,三明市,1
数据不吹牛,1tb_46658,2019/1/26 18:35,交易成功,34,0,黑龙江省,哈尔滨市,1
数据不吹牛,猫龙儿,2019/1/26 18:43,付款以后用户退款成功，交易自动关闭,49,0,北京,北京市,1
数据不吹牛,2nik_zhao_3,2019/1/26 18:44,交易成功,64,0,上海,上海市,1
数据不吹牛,r百变小猫chey,2019/1/26 18:47,交易成功,64,0,湖北省,武汉市,1
数据不吹牛,eqiueranl,2019/1/26 18:55,交易成功,149,0,天津,天津市,1
数据不吹牛,轩风,2019/1/26 18:56,交易成功,87,0,河南省,周口市,1
数据不吹牛,的愣q宝,2019/1/26 18:59,交易成功,224,0,辽宁省,沈阳市,1
数据不吹牛,爱e小情,2019/1/26 19:04,交易成功,233,0,浙江省,杭州市,1
数据不吹牛,o紫蕊儿zu,2019/1/26 19:08,交易成功,140,0,湖北省,咸宁市,1
数据不吹牛,0李长0,2019/1/26 19:16,交易成功,79,0,天津,天津市,1
数据不吹牛,61963h6,2019/1/26 19:16,交易成功,82,0,江苏省,苏州市,1
数据不吹牛,udcain,2019/1/26 19:18,交易成功,65,0,广东省,广州市,1
数据不吹牛,暨清,2019/1/26 19:21,交易成功,210,6,江苏省,南京市,1
数据不吹牛,7jane5849244,2019/1/26 19:25,交易成功,211,0,广东省,深圳市,1
数据不吹牛,义义,2019/1/26 19:28,交易成功,270,0,陕西省,汉中市,2
数据不吹牛,axiaoyouto,2019/1/26 19:32,交易成功,31,0,四川省,成都市,1
数据不吹牛,朵暗夜朵,2019/1/26 19:37,交易成功,144,0,广东省,深圳市,1
数据不吹牛,呆噜噜毛,2019/1/26 19:40,交易成功,56,0,山东省,济南市,1
数据不吹牛,8陈竟1,2019/1/26 19:42,交易成功,188,0,上海,上海市,1
数据不吹牛,文秋,2019/1/26 19:42,交易成功,141,0,上海,上海市,1
数据不吹牛,achibi-maruko-cn,2019/1/26 19:45,交易成功,30,0,上海,上海市,2
数据不吹牛,dzhengzhi,2019/1/26 19:56,交易成功,87,0,浙江省,宁波市,1
数据不吹牛,花lu海前,2019/1/26 19:56,交易成功,156,0,广西壮族自治区,钦州市,1
数据不吹牛,5esp24,2019/1/26 20:00,交易成功,82,0,上海,上海市,1
数据不吹牛,5sunyu46,2019/1/26 20:01,交易成功,49,0,云南省,昆明市,1
数据不吹牛,nlaymk,2019/1/26 20:03,交易成功,148,0,广东省,韶关市,1
数据不吹牛,尾杏花炉燃香,2019/1/26 20:04,交易成功,79,0,陕西省,西安市,1
数据不吹牛,2tb828386,2019/1/26 20:09,交易成功,49,0,辽宁省,大连市,2
数据不吹牛,wshirley_zy,2019/1/26 20:14,交易成功,231,0,上海,上海市,1
数据不吹牛,1suifengpiao1,2019/1/26 20:17,交易成功,37,0,山东省,青岛市,3
数据不吹牛,甜么么鸡,2019/1/26 20:33,交易成功,87,0,江苏省,南京市,1
数据不吹牛,0azezjanyak50,2019/1/26 20:34,交易成功,31,13,新疆维吾尔自治区,喀什地区,2
数据不吹牛,秀寧,2019/1/26 20:41,交易成功,204,0,江苏省,连云港市,2
数据不吹牛,9靡菲斯9,2019/1/26 20:46,交易成功,232,0,北京,北京市,1
数据不吹牛,esimplelij,2019/1/26 20:47,交易成功,158,0,天津,天津市,1
数据不吹牛,jfqxc,2019/1/26 20:56,交易成功,75,0,上海,上海市,6
数据不吹牛,3jmy7410,2019/1/26 21:15,交易成功,63,0,重庆,重庆市,1
数据不吹牛,面小煤球团,2019/1/26 21:16,交易成功,63,0,北京,北京市,1
数据不吹牛,刚初二子,2019/1/26 21:17,交易成功,30,0,江西省,南昌市,2
数据不吹牛,末藤叶,2019/1/26 21:20,交易成功,40,0,上海,上海市,1
数据不吹牛,1angel7723,2019/1/26 21:27,交易成功,37,0,上海,上海市,3
数据不吹牛,9mickey_8,2019/1/26 21:31,交易成功,91,0,上海,上海市,7
数据不吹牛,lnoy,2019/1/26 21:41,交易成功,63,0,上海,上海市,1
数据不吹牛,c牛牛rebea,2019/1/26 21:42,交易成功,158,0,湖北省,武汉市,3
数据不吹牛,0yllin03,2019/1/26 21:45,交易成功,37,0,北京,北京市,3
数据不吹牛,桃玉桃,2019/1/26 21:46,交易成功,213,0,天津,天津市,1
数据不吹牛,y大飞bigflyy,2019/1/26 21:54,交易成功,156,0,浙江省,温州市,2
数据不吹牛,卷啊卷啊,2019/1/26 21:58,交易成功,220,0,上海,上海市,1
数据不吹牛,1暗香浮动1,2019/1/26 22:05,付款以后用户退款成功，交易自动关闭,33,0,山东省,烟台市,2
数据不吹牛,3买双鞋3,2019/1/26 22:15,交易成功,148,0,河北省,石家庄市,1
数据不吹牛,4t_1493608570535_4,2019/1/26 22:15,交易成功,74,0,河北省,廊坊市,1
数据不吹牛,4小梅7,2019/1/26 22:17,交易成功,74,0,福建省,莆田市,1
数据不吹牛,1花胖1,2019/1/26 22:22,交易成功,227,0,河北省,石家庄市,1
